State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Chloroform,0.804,0.4,0,ppb,2.01
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Dibromoacetic acid,0.12,0.04,0,ppb,3.0
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Dibromochloromethane,0.518,0.1,0,ppb,5.18
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Haloacetic acids (HAA5)†,9.66,0.1,60,ppb,96.6
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Radium combined (-226 &amp; -228),2.46,0.05,5,pCi/L,49.199999999999996
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Radon,315.0,1.5,0,pCi/L,210.0
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Total trihalomethanes (TTHMs)†,2.2,0.15,80,ppb,14.666666666666668
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Trichloroacetic acid,0.35,0.1,0,ppb,3.4999999999999996
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Uranium,0.87,0.43,20,pCi/L,2.0232558139534884
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Barium,6.6,700.0,2000,ppb,0.009428571428571429
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Dichloroacetic acid,0.121,0.2,0,ppb,0.605
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Manganese,46.7,100.0,0,ppb,0.467
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Monochloroacetic acid,9.07,53.0,0,ppb,0.17113207547169812
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Nitrate,0.122,0.14,10,ppm,0.8714285714285713
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Nitrate and nitrite,0.142,0.14,10,ppm,1.014285714285714
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Selenium,0.567,30.0,50,ppb,0.018899999999999997
WI,Glenwood City,54002.0,Glenwood City Waterworks,1102,Thallium,0.0333,0.1,2,ppb,0.333
WI,Hudson,54002.0,Hudson Waterworks,17100,Arsenic,0.05,0.004,10,ppb,12.5
WI,Hudson,54002.0,Hudson Waterworks,17100,Bromodichloromethane,0.835,0.06,0,ppb,13.916666666666666
WI,Hudson,54002.0,Hudson Waterworks,17100,Chromium (hexavalent),0.092,0.02,0,ppb,4.6
WI,Hudson,54002.0,Hudson Waterworks,17100,Dibromoacetic acid,0.88,0.04,0,ppb,22.0
WI,Hudson,54002.0,Hudson Waterworks,17100,Dibromochloromethane,1.2,0.1,0,ppb,11.999999999999998
WI,Hudson,54002.0,Hudson Waterworks,17100,Dichloroacetic acid,0.436,0.2,0,ppb,2.1799999999999997
WI,Hudson,54002.0,Hudson Waterworks,17100,Haloacetic acids (HAA5)†,1.55,0.1,60,ppb,15.5
WI,Hudson,54002.0,Hudson Waterworks,17100,Haloacetic acids (HAA9)†,2.61,0.06,0,ppb,43.5
WI,Hudson,54002.0,Hudson Waterworks,17100,Nitrate,0.784,0.14,10,ppm,5.6
WI,Hudson,54002.0,Hudson Waterworks,17100,Nitrate and nitrite,0.534,0.14,10,ppm,3.814285714285714
WI,Hudson,54002.0,Hudson Waterworks,17100,Radium combined (-226 &amp; -228),2.2,0.05,5,pCi/L,44.0
WI,Hudson,54002.0,Hudson Waterworks,17100,Total trihalomethanes (TTHMs)†,3.99,0.15,80,ppb,26.6
WI,Hudson,54002.0,Hudson Waterworks,17100,Uranium,4.22,0.43,20,pCi/L,9.813953488372093
WI,Hudson,54002.0,Hudson Waterworks,17100,Aluminum,0.857,600.0,0,ppb,0.0014283333333333333
WI,Hudson,54002.0,Hudson Waterworks,17100,Antimony,0.02,1.0,6,ppb,0.02
WI,Hudson,54002.0,Hudson Waterworks,17100,Barium,14.1,700.0,2000,ppb,0.020142857142857143
WI,Hudson,54002.0,Hudson Waterworks,17100,Bromoform,0.803,0.5,0,ppb,1.606
WI,Hudson,54002.0,Hudson Waterworks,17100,Chloroform,0.473,0.4,0,ppb,1.1824999999999999
WI,Hudson,54002.0,Hudson Waterworks,17100,Chloromethane,0.0259,2.69,0,ppb,0.00962825278810409
WI,Hudson,54002.0,Hudson Waterworks,17100,Ethylbenzene,0.0785,300.0,700,ppb,0.00026166666666666667
WI,Hudson,54002.0,Hudson Waterworks,17100,Manganese,5.13,100.0,0,ppb,0.0513
WI,Hudson,54002.0,Hudson Waterworks,17100,Molybdenum,0.172,40.0,0,ppb,0.0043
WI,Hudson,54002.0,Hudson Waterworks,17100,Monobromoacetic acid,0.152,25.0,0,ppb,0.0060799999999999995
WI,Hudson,54002.0,Hudson Waterworks,17100,Monochloroacetic acid,0.00649,53.0,0,ppb,0.00012245283018867925
WI,Hudson,54002.0,Hudson Waterworks,17100,Selenium,0.246,30.0,50,ppb,0.0082
WI,Hudson,54002.0,Hudson Waterworks,17100,Strontium,0.127,1500.0,0,ppb,8.466666666666667e-05
WI,Hudson,54002.0,Hudson Waterworks,17100,Thallium,0.03,0.1,2,ppb,0.3
WI,Hudson,54002.0,Hudson Waterworks,17100,Trichloroacetic acid,0.0794,0.1,0,ppb,0.7939999999999999
WI,Hudson,54002.0,Hudson Waterworks,17100,Vanadium,0.0515,21.0,0,ppb,0.0024523809523809524
WI,Hudson,54002.0,Hudson Waterworks,17100,Xylenes (total),0.537,1800.0,10000,ppb,0.00029833333333333334
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Arsenic,1.5,0.004,10,ppb,375.0
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Cadmium,0.5,0.04,5,ppb,12.5
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Manganese,399.0,100.0,0,ppb,3.99
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Radium combined (-226 &amp; -228),1.37,0.05,5,pCi/L,27.400000000000002
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Barium,47.5,700.0,2000,ppb,0.06785714285714285
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Nitrate,0.00167,0.14,10,ppm,0.011928571428571427
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Nitrate and nitrite,0.0005,0.14,10,ppm,0.0035714285714285713
WI,New Richmond,54002.0,Huntington Mobile Home Park,52,Selenium,0.35,30.0,50,ppb,0.011666666666666665
WI,New Richmond,54002.0,New Richmond Estates,95,Nitrate,7.5,0.14,10,ppm,53.57142857142857
WI,New Richmond,54002.0,New Richmond Estates,95,Nitrate and nitrite,9.43,0.14,10,ppm,67.35714285714285
WI,New Richmond,54002.0,New Richmond Estates,95,Radium combined (-226 &amp; -228),1.07,0.05,5,pCi/L,21.4
WI,New Richmond,54002.0,New Richmond Estates,95,Barium,12.3,700.0,2000,ppb,0.01757142857142857
WI,New Richmond,54002.0,New Richmond Estates,95,Manganese,0.262,100.0,0,ppb,0.00262
WI,New Richmond,54002.0,New Richmond Estates,95,Mercury (inorganic),0.3,1.2,2,ppb,0.25
WI,New Richmond,54002.0,New Richmond Estates,95,Selenium,0.6,30.0,50,ppb,0.02
WI,New Richmond,54002.0,New Richmond Estates,95,Nitrate,7.5,0.14,10,ppm,53.57142857142857
WI,New Richmond,54002.0,New Richmond Estates,95,Nitrate and nitrite,9.43,0.14,10,ppm,67.35714285714285
WI,New Richmond,54002.0,New Richmond Estates,95,Radium combined (-226 &amp; -228),1.07,0.05,5,pCi/L,21.4
WI,New Richmond,54002.0,New Richmond Estates,95,Barium,12.3,700.0,2000,ppb,0.01757142857142857
WI,New Richmond,54002.0,New Richmond Estates,95,Manganese,0.262,100.0,0,ppb,0.00262
WI,New Richmond,54002.0,New Richmond Estates,95,Mercury (inorganic),0.3,1.2,2,ppb,0.25
WI,New Richmond,54002.0,New Richmond Estates,95,Selenium,0.6,30.0,50,ppb,0.02
WI,Roberts,54002.0,Roberts Waterworks,1651,Nitrate,6.81,0.14,10,ppm,48.64285714285714
WI,Roberts,54002.0,Roberts Waterworks,1651,Nitrate and nitrite,6.39,0.14,10,ppm,45.64285714285714
WI,Roberts,54002.0,Roberts Waterworks,1651,Radium combined (-226 &amp; -228),2.09,0.05,5,pCi/L,41.8
WI,Roberts,54002.0,Roberts Waterworks,1651,Barium,5.2,700.0,2000,ppb,0.0074285714285714285
WI,Roberts,54002.0,Roberts Waterworks,1651,Manganese,0.141,100.0,0,ppb,0.0014099999999999998
WI,Roberts,54002.0,Roberts Waterworks,1651,Selenium,2.0,30.0,50,ppb,0.06666666666666667
WI,Roberts,54002.0,Roberts Waterworks,1651,Uranium,0.34,0.43,20,pCi/L,0.7906976744186047
WI,New Richmond,54002.0,Wall Street Village,191,Arsenic,0.25,0.004,10,ppb,62.5
WI,New Richmond,54002.0,Wall Street Village,191,Nitrate,6.34,0.14,10,ppm,45.28571428571428
WI,New Richmond,54002.0,Wall Street Village,191,Nitrate and nitrite,6.41,0.14,10,ppm,45.785714285714285
WI,New Richmond,54002.0,Wall Street Village,191,Radium combined (-226 &amp; -228),0.76,0.05,5,pCi/L,15.2
WI,New Richmond,54002.0,Wall Street Village,191,Barium,5.63,700.0,2000,ppb,0.008042857142857143
WI,New Richmond,54002.0,Wall Street Village,191,Manganese,8.78,100.0,0,ppb,0.08779999999999999
WI,New Richmond,54002.0,Wall Street Village,191,Mercury (inorganic),0.15,1.2,2,ppb,0.125
WI,New Richmond,54002.0,Wall Street Village,191,Selenium,0.35,30.0,50,ppb,0.011666666666666665
WI,Wilson,54002.0,Wilson Waterworks,170,Bromodichloromethane,0.64,0.06,0,ppb,10.666666666666668
WI,Wilson,54002.0,Wilson Waterworks,170,Dibromoacetic acid,0.585,0.04,0,ppb,14.624999999999998
WI,Wilson,54002.0,Wilson Waterworks,170,Dibromochloromethane,0.84,0.1,0,ppb,8.399999999999999
WI,Wilson,54002.0,Wilson Waterworks,170,Haloacetic acids (HAA5)†,0.925,0.1,60,ppb,9.25
WI,Wilson,54002.0,Wilson Waterworks,170,Nitrate,2.33,0.14,10,ppm,16.642857142857142
WI,Wilson,54002.0,Wilson Waterworks,170,Nitrate and nitrite,1.85,0.14,10,ppm,13.214285714285714
WI,Wilson,54002.0,Wilson Waterworks,170,Radium combined (-226 &amp; -228),1.05,0.05,5,pCi/L,21.0
WI,Wilson,54002.0,Wilson Waterworks,170,Total trihalomethanes (TTHMs)†,2.33,0.15,80,ppb,15.533333333333335
WI,Wilson,54002.0,Wilson Waterworks,170,Atrazine,0.0492,0.1,3,ppb,0.492
WI,Wilson,54002.0,Wilson Waterworks,170,Barium,19.5,700.0,2000,ppb,0.027857142857142858
WI,Wilson,54002.0,Wilson Waterworks,170,Bromoform,0.455,0.5,0,ppb,0.91
WI,Wilson,54002.0,Wilson Waterworks,170,Chloroform,0.395,0.4,0,ppb,0.9875
WI,Wilson,54002.0,Wilson Waterworks,170,Desethylatrazine,0.0503,0.1,0,ppb,0.5029999999999999
WI,Wilson,54002.0,Wilson Waterworks,170,Dichloroacetic acid,0.175,0.2,0,ppb,0.8749999999999999
WI,Wilson,54002.0,Wilson Waterworks,170,Monobromoacetic acid,0.06,25.0,0,ppb,0.0024
WI,Wilson,54002.0,Wilson Waterworks,170,Trichloroacetic acid,0.105,0.1,0,ppb,1.0499999999999998
WI,Bay City,54003.0,Bay City Waterworks,499,Bromodichloromethane,3.3,0.06,0,ppb,55.0
WI,Bay City,54003.0,Bay City Waterworks,499,Chloroform,5.24,0.4,0,ppb,13.1
WI,Bay City,54003.0,Bay City Waterworks,499,Dibromoacetic acid,0.242,0.04,0,ppb,6.05
WI,Bay City,54003.0,Bay City Waterworks,499,Dibromochloromethane,1.94,0.1,0,ppb,19.4
WI,Bay City,54003.0,Bay City Waterworks,499,Haloacetic acids (HAA5)†,4.23,0.1,60,ppb,42.300000000000004
WI,Bay City,54003.0,Bay City Waterworks,499,Nitrate,3.35,0.14,10,ppm,23.928571428571427
WI,Bay City,54003.0,Bay City Waterworks,499,Nitrate and nitrite,3.14,0.14,10,ppm,22.428571428571427
WI,Bay City,54003.0,Bay City Waterworks,499,Radium combined (-226 &amp; -228),2.5,0.05,5,pCi/L,50.0
WI,Bay City,54003.0,Bay City Waterworks,499,Total trihalomethanes (TTHMs)†,11.2,0.15,80,ppb,74.66666666666667
WI,Bay City,54003.0,Bay City Waterworks,499,Trichloroacetic acid,0.576,0.1,0,ppb,5.759999999999999
WI,Bay City,54003.0,Bay City Waterworks,499,Barium,25.1,700.0,2000,ppb,0.03585714285714286
WI,Bay City,54003.0,Bay City Waterworks,499,Bromoform,0.708,0.5,0,ppb,1.416
WI,Bay City,54003.0,Bay City Waterworks,499,Dichloroacetic acid,0.104,0.2,0,ppb,0.5199999999999999
WI,Bay City,54003.0,Bay City Waterworks,499,Manganese,1.72,100.0,0,ppb,0.0172
WI,Bay City,54003.0,Bay City Waterworks,499,Mercury (inorganic),0.1,1.2,2,ppb,0.08333333333333334
WI,Bay City,54003.0,Bay City Waterworks,499,Monochloroacetic acid,3.31,53.0,0,ppb,0.06245283018867925
WI,Bay City,54003.0,Bay City Waterworks,499,Selenium,0.75,30.0,50,ppb,0.025
WI,Bay City,54003.0,Country Manor Apts,50,Arsenic,0.2,0.004,10,ppb,50.0
WI,Bay City,54003.0,Country Manor Apts,50,Nitrate,4.19,0.14,10,ppm,29.928571428571427
WI,Bay City,54003.0,Country Manor Apts,50,Nitrate and nitrite,3.93,0.14,10,ppm,28.07142857142857
WI,Bay City,54003.0,Country Manor Apts,50,Radium combined (-226 &amp; -228),1.45,0.05,5,pCi/L,28.999999999999996
WI,Bay City,54003.0,Country Manor Apts,50,Barium,52.7,700.0,2000,ppb,0.07528571428571429
WI,Bay City,54003.0,Country Manor Apts,50,Manganese,0.246,100.0,0,ppb,0.00246
WI,Bay City,54003.0,Country Manor Apts,50,Selenium,0.2,30.0,50,ppb,0.006666666666666667
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Arsenic,0.51,0.004,10,ppb,127.5
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Nitrate,0.282,0.14,10,ppm,2.014285714285714
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Radium combined (-226 &amp; -228),1.25,0.05,5,pCi/L,25.0
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Barium,40.0,700.0,2000,ppb,0.05714285714285714
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Manganese,13.6,100.0,0,ppb,0.136
WI,Plum City,54003.0,Plum City Care Center Nursing Home,120,Nitrate and nitrite,0.26,0.14,10,ppm,1.857142857142857
WI,Prescott,54003.0,Prescott Waterworks,4258,Arsenic,0.71,0.004,10,ppb,177.5
WI,Prescott,54003.0,Prescott Waterworks,4258,Bromodichloromethane,0.587,0.06,0,ppb,9.783333333333333
WI,Prescott,54003.0,Prescott Waterworks,4258,Dibromoacetic acid,0.726,0.04,0,ppb,18.15
WI,Prescott,54003.0,Prescott Waterworks,4258,Dibromochloromethane,1.0,0.1,0,ppb,10.0
WI,Prescott,54003.0,Prescott Waterworks,4258,Haloacetic acids (HAA5)†,0.994,0.1,60,ppb,9.94
WI,Prescott,54003.0,Prescott Waterworks,4258,Nitrate,6.15,0.14,10,ppm,43.92857142857142
WI,Prescott,54003.0,Prescott Waterworks,4258,Nitrate and nitrite,5.97,0.14,10,ppm,42.64285714285714
WI,Prescott,54003.0,Prescott Waterworks,4258,Radium combined (-226 &amp; -228),2.67,0.05,5,pCi/L,53.4
WI,Prescott,54003.0,Prescott Waterworks,4258,Thallium,0.258,0.1,2,ppb,2.58
WI,Prescott,54003.0,Prescott Waterworks,4258,Total trihalomethanes (TTHMs)†,2.73,0.15,80,ppb,18.2
WI,Prescott,54003.0,Prescott Waterworks,4258,Uranium,2.47,0.43,20,pCi/L,5.744186046511628
WI,Prescott,54003.0,Prescott Waterworks,4258,Antimony,0.0217,1.0,6,ppb,0.0217
WI,Prescott,54003.0,Prescott Waterworks,4258,Barium,26.0,700.0,2000,ppb,0.037142857142857144
WI,Prescott,54003.0,Prescott Waterworks,4258,Bromoform,0.844,0.5,0,ppb,1.688
WI,Prescott,54003.0,Prescott Waterworks,4258,Chloroform,0.25,0.4,0,ppb,0.625
WI,Prescott,54003.0,Prescott Waterworks,4258,Dichloroacetic acid,0.183,0.2,0,ppb,0.9149999999999999
WI,Prescott,54003.0,Prescott Waterworks,4258,Ethylbenzene,0.0744,300.0,700,ppb,0.00024799999999999996
WI,Prescott,54003.0,Prescott Waterworks,4258,Manganese,95.0,100.0,0,ppb,0.95
WI,Prescott,54003.0,Prescott Waterworks,4258,Selenium,0.367,30.0,50,ppb,0.012233333333333334
WI,Prescott,54003.0,Prescott Waterworks,4258,Trichloroacetic acid,0.0845,0.1,0,ppb,0.845
WI,Prescott,54003.0,Prescott Waterworks,4258,Xylenes (total),0.311,1800.0,10000,ppb,0.00017277777777777777
WI,Almena,54004.0,Almena Waterworks,677,Bromodichloromethane,1.02,0.06,0,ppb,17.0
WI,Almena,54004.0,Almena Waterworks,677,Chloroform,5.61,0.4,0,ppb,14.025
WI,Almena,54004.0,Almena Waterworks,677,Dibromoacetic acid,0.0855,0.04,0,ppb,2.1375
WI,Almena,54004.0,Almena Waterworks,677,Dibromochloromethane,0.267,0.1,0,ppb,2.67
WI,Almena,54004.0,Almena Waterworks,677,Haloacetic acids (HAA5)†,7.44,0.1,60,ppb,74.4
WI,Almena,54004.0,Almena Waterworks,677,Nitrate,1.95,0.14,10,ppm,13.928571428571427
WI,Almena,54004.0,Almena Waterworks,677,Nitrate and nitrite,1.28,0.14,10,ppm,9.142857142857142
WI,Almena,54004.0,Almena Waterworks,677,Radium combined (-226 &amp; -228),2.08,0.05,5,pCi/L,41.6
WI,Almena,54004.0,Almena Waterworks,677,Total trihalomethanes (TTHMs)†,6.9,0.15,80,ppb,46.00000000000001
WI,Almena,54004.0,Almena Waterworks,677,Trichloroacetic acid,1.14,0.1,0,ppb,11.399999999999999
WI,Almena,54004.0,Almena Waterworks,677,Aluminum,12.6,600.0,0,ppb,0.020999999999999998
WI,Almena,54004.0,Almena Waterworks,677,Barium,1.45,700.0,2000,ppb,0.0020714285714285713
WI,Almena,54004.0,Almena Waterworks,677,Dichloroacetic acid,0.323,0.2,0,ppb,1.615
WI,Almena,54004.0,Almena Waterworks,677,Manganese,128.0,100.0,0,ppb,1.28
WI,Almena,54004.0,Almena Waterworks,677,Mercury (inorganic),0.1,1.2,2,ppb,0.08333333333333334
WI,Almena,54004.0,Almena Waterworks,677,Monochloroacetic acid,5.89,53.0,0,ppb,0.11113207547169811
WI,Almena,54004.0,Almena Waterworks,677,Selenium,0.5,30.0,50,ppb,0.016666666666666666
WI,Almena,54004.0,Almena Waterworks,677,Uranium,0.43,0.43,20,pCi/L,1.0
WI,Rice Lake,54004.0,Andersons Trailer Court,95,Arsenic,1.4,0.004,10,ppb,349.99999999999994
WI,Rice Lake,54004.0,Andersons Trailer Court,95,Manganese,410.0,100.0,0,ppb,4.1
WI,Rice Lake,54004.0,Andersons Trailer Court,95,Radium combined (-226 &amp; -228),2.71,0.05,5,pCi/L,54.199999999999996
WI,Rice Lake,54004.0,Andersons Trailer Court,95,Barium,24.0,700.0,2000,ppb,0.03428571428571429
WI,Rice Lake,54004.0,Andersons Trailer Court,95,Nitrate,0.0146,0.14,10,ppm,0.10428571428571427
WI,Barron,54004.0,Barron Light & Water Department,3423,Nitrate,0.4,0.14,10,ppm,2.857142857142857
WI,Barron,54004.0,Barron Light & Water Department,3423,Nitrate and nitrite,0.288,0.14,10,ppm,2.057142857142857
WI,Barron,54004.0,Barron Light & Water Department,3423,Radium combined (-226 &amp; -228),1.7,0.05,5,pCi/L,34.0
WI,Barron,54004.0,Barron Light & Water Department,3423,Barium,17.3,700.0,2000,ppb,0.024714285714285716
WI,Barron,54004.0,Barron Light & Water Department,3423,Manganese,53.3,100.0,0,ppb,0.5329999999999999
WI,Barron,54004.0,Barron Light & Water Department,3423,Tetrachloroethylene (perchloroethylene),0.02,0.06,5,ppb,0.33333333333333337
WI,Barron,54004.0,Barron Light & Water Department,3423,Thallium,0.0425,0.1,2,ppb,0.425
WI,Cameron,54004.0,Cameron Waterworks,1787,Nitrate,4.57,0.14,10,ppm,32.64285714285714
WI,Cameron,54004.0,Cameron Waterworks,1787,Nitrate and nitrite,3.83,0.14,10,ppm,27.357142857142854
WI,Cameron,54004.0,Cameron Waterworks,1787,Radium combined (-226 &amp; -228),1.1,0.05,5,pCi/L,22.0
WI,Cameron,54004.0,Cameron Waterworks,1787,Barium,2.3,700.0,2000,ppb,0.0032857142857142855
WI,Cameron,54004.0,Cameron Waterworks,1787,Manganese,1.95,100.0,0,ppb,0.0195
WI,Chetek,54004.0,Chetek Waterworks,1931,Nitrate,2.41,0.14,10,ppm,17.214285714285715
WI,Chetek,54004.0,Chetek Waterworks,1931,Nitrate and nitrite,2.43,0.14,10,ppm,17.357142857142858
WI,Chetek,54004.0,Chetek Waterworks,1931,Radium combined (-226 &amp; -228),0.93,0.05,5,pCi/L,18.6
WI,Chetek,54004.0,Chetek Waterworks,1931,Barium,6.48,700.0,2000,ppb,0.009257142857142858
WI,Chetek,54004.0,Chetek Waterworks,1931,Manganese,1.15,100.0,0,ppb,0.0115
WI,Haugen,54004.0,Haugen Waterworks,287,Arsenic,4.35,0.004,10,ppb,1087.5
WI,Haugen,54004.0,Haugen Waterworks,287,Manganese,250.0,100.0,0,ppb,2.5
WI,Haugen,54004.0,Haugen Waterworks,287,Radium combined (-226 &amp; -228),1.5,0.05,5,pCi/L,30.0
WI,Haugen,54004.0,Haugen Waterworks,287,Total trihalomethanes (TTHMs)†,0.55,0.15,80,ppb,3.666666666666667
WI,Haugen,54004.0,Haugen Waterworks,287,Barium,35.0,700.0,2000,ppb,0.05
WI,Haugen,54004.0,Haugen Waterworks,287,Chloroform,0.55,0.4,0,ppb,1.375
WI,Haugen,54004.0,Haugen Waterworks,287,Nitrate,0.025,0.14,10,ppm,0.17857142857142858
WI,Haugen,54004.0,Haugen Waterworks,287,Nitrate and nitrite,0.0325,0.14,10,ppm,0.23214285714285712
WI,Haugen,54004.0,Haugen Waterworks,287,Toluene,0.0733,150.0,1000,ppb,0.0004886666666666667
WI,Cameron,54004.0,Red Cedar Valley Estates Mobile Home Park,40,Nitrate,1.52,0.14,10,ppm,10.857142857142856
WI,Cameron,54004.0,Red Cedar Valley Estates Mobile Home Park,40,Nitrate and nitrite,1.44,0.14,10,ppm,10.285714285714285
WI,Cameron,54004.0,Red Cedar Valley Estates Mobile Home Park,40,Radium combined (-226 &amp; -228),1.57,0.05,5,pCi/L,31.4
WI,Cameron,54004.0,Red Cedar Valley Estates Mobile Home Park,40,Barium,2.32,700.0,2000,ppb,0.003314285714285714
WI,Cameron,54004.0,Red Cedar Valley Estates Mobile Home Park,40,Selenium,0.4,30.0,50,ppb,0.013333333333333334
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Chromium (hexavalent),0.26,0.02,0,ppb,13.0
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Nitrate,1.06,0.14,10,ppm,7.571428571428571
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Nitrate and nitrite,0.884,0.14,10,ppm,6.314285714285714
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Radium combined (-226 &amp; -228),0.92,0.05,5,pCi/L,18.4
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Radon,1248.0,1.5,0,pCi/L,832.0
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Aluminum,2.8,600.0,0,ppb,0.004666666666666666
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Barium,4.99,700.0,2000,ppb,0.0071285714285714286
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Di(2-ethylhexyl) phthalate,1.21,3.0,6,ppb,0.4033333333333333
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Manganese,41.4,100.0,0,ppb,0.414
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Strontium,0.0699,1500.0,0,ppb,4.66e-05
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Uranium,0.3,0.43,20,pCi/L,0.6976744186046512
WI,Rice Lake,54004.0,Rice Lake Waterworks,8300,Vanadium,0.752,21.0,0,ppb,0.03580952380952381
WI,Gillett,54101.0,Gillett Waterworks,1386,Arsenic,2.78,0.004,10,ppb,694.9999999999999
WI,Gillett,54101.0,Gillett Waterworks,1386,Bromodichloromethane,1.39,0.06,0,ppb,23.166666666666664
WI,Gillett,54101.0,Gillett Waterworks,1386,Chloroform,3.36,0.4,0,ppb,8.399999999999999
WI,Gillett,54101.0,Gillett Waterworks,1386,Dibromoacetic acid,0.258,0.04,0,ppb,6.45
WI,Gillett,54101.0,Gillett Waterworks,1386,Dibromochloromethane,0.576,0.1,0,ppb,5.759999999999999
WI,Gillett,54101.0,Gillett Waterworks,1386,Dichloroacetic acid,0.992,0.2,0,ppb,4.96
WI,Gillett,54101.0,Gillett Waterworks,1386,Haloacetic acids (HAA5)†,2.13,0.1,60,ppb,21.299999999999997
WI,Gillett,54101.0,Gillett Waterworks,1386,Radium combined (-226 &amp; -228),1.55,0.05,5,pCi/L,31.0
WI,Gillett,54101.0,Gillett Waterworks,1386,Total trihalomethanes (TTHMs)†,6.26,0.15,80,ppb,41.733333333333334
WI,Gillett,54101.0,Gillett Waterworks,1386,Trichloroacetic acid,0.876,0.1,0,ppb,8.76
WI,Gillett,54101.0,Gillett Waterworks,1386,Barium,43.0,700.0,2000,ppb,0.06142857142857143
WI,Gillett,54101.0,Gillett Waterworks,1386,Manganese,22.0,100.0,0,ppb,0.22
WI,Gillett,54101.0,Gillett Waterworks,1386,Nitrate,0.0213,0.14,10,ppm,0.15214285714285714
WI,Gillett,54101.0,Gillett Waterworks,1386,Tetrachloroethylene (perchloroethylene),0.0667,0.06,5,ppb,1.1116666666666666
WI,Abrams,54101.0,Habeck Mobile Home Park,35,Radium combined (-226 &amp; -228),2.37,0.05,5,pCi/L,47.4
WI,Abrams,54101.0,Habeck Mobile Home Park,35,Barium,21.8,700.0,2000,ppb,0.031142857142857142
WI,Abrams,54101.0,Habeck Mobile Home Park,35,Nitrate,0.00467,0.14,10,ppm,0.03335714285714285
WI,Coleman,54102.0,Coleman Waterworks,727,Arsenic,0.52,0.004,10,ppb,130.0
WI,Coleman,54102.0,Coleman Waterworks,727,Bromodichloromethane,1.48,0.06,0,ppb,24.666666666666668
WI,Coleman,54102.0,Coleman Waterworks,727,Cadmium,0.184,0.04,5,ppb,4.6
WI,Coleman,54102.0,Coleman Waterworks,727,Chloroform,1.53,0.4,0,ppb,3.8249999999999997
WI,Coleman,54102.0,Coleman Waterworks,727,Dibromoacetic acid,0.3,0.04,0,ppb,7.5
WI,Coleman,54102.0,Coleman Waterworks,727,Dibromochloromethane,1.22,0.1,0,ppb,12.2
WI,Coleman,54102.0,Coleman Waterworks,727,Dichloroacetic acid,0.487,0.2,0,ppb,2.4349999999999996
WI,Coleman,54102.0,Coleman Waterworks,727,Haloacetic acids (HAA5)†,1.34,0.1,60,ppb,13.4
WI,Coleman,54102.0,Coleman Waterworks,727,Radium combined (-226 &amp; -228),4.72,0.05,5,pCi/L,94.39999999999999
WI,Coleman,54102.0,Coleman Waterworks,727,Radon,517.55,1.5,0,pCi/L,345.0333333333333
WI,Coleman,54102.0,Coleman Waterworks,727,Total trihalomethanes (TTHMs)†,6.05,0.15,80,ppb,40.333333333333336
WI,Coleman,54102.0,Coleman Waterworks,727,Trichloroacetic acid,0.452,0.1,0,ppb,4.52
