State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
ND,Rolette,58310.0,Rolette City of,594,Arsenic,7.6,0.004,10,ppb,1899.9999999999998
ND,Rolette,58310.0,Rolette City of,594,Bromodichloromethane,4.05,0.06,0,ppb,67.5
ND,Rolette,58310.0,Rolette City of,594,Chloroform,7.0,0.4,0,ppb,17.5
ND,Rolette,58310.0,Rolette City of,594,Dibromoacetic acid,0.181,0.04,0,ppb,4.5249999999999995
ND,Rolette,58310.0,Rolette City of,594,Dibromochloromethane,1.65,0.1,0,ppb,16.499999999999996
ND,Rolette,58310.0,Rolette City of,594,Dichloroacetic acid,2.91,0.2,0,ppb,14.55
ND,Rolette,58310.0,Rolette City of,594,Haloacetic acids (HAA5)†,4.88,0.1,60,ppb,48.8
ND,Rolette,58310.0,Rolette City of,594,Radium combined (-226 &amp; -228),0.63,0.05,5,pCi/L,12.6
ND,Rolette,58310.0,Rolette City of,594,Total trihalomethanes (TTHMs)†,12.7,0.15,80,ppb,84.66666666666667
ND,Rolette,58310.0,Rolette City of,594,Trichloroacetic acid,1.79,0.1,0,ppb,17.9
ND,Rolette,58310.0,Rolette City of,594,Barium,183.0,700.0,2000,ppb,0.26142857142857145
ND,Rolette,58310.0,Rolette City of,594,Manganese,108.0,100.0,0,ppb,1.08
ND,Rolette,58310.0,Rolette City of,594,Nitrate and nitrite,0.158,0.14,10,ppm,1.1285714285714286
ND,Rolette,58310.0,Rolette City of,594,Uranium,0.65,0.43,20,pCi/L,1.5116279069767442
ND,Rolla,58310.0,Rolla City of,1280,Arsenic,2.0,0.004,10,ppb,500.0
ND,Rolla,58310.0,Rolla City of,1280,Atrazine,0.302,0.1,3,ppb,3.0199999999999996
ND,Rolla,58310.0,Rolla City of,1280,Bromodichloromethane,0.393,0.06,0,ppb,6.550000000000001
ND,Rolla,58310.0,Rolla City of,1280,Bromoform,1.1,0.5,0,ppb,2.2
ND,Rolla,58310.0,Rolla City of,1280,Dibromoacetic acid,0.62,0.04,0,ppb,15.5
ND,Rolla,58310.0,Rolla City of,1280,Dibromochloromethane,0.813,0.1,0,ppb,8.129999999999999
ND,Rolla,58310.0,Rolla City of,1280,Nitrate,3.95,0.14,10,ppm,28.21428571428571
ND,Rolla,58310.0,Rolla City of,1280,Radium combined (-226 &amp; -228),0.75,0.05,5,pCi/L,15.0
ND,Rolla,58310.0,Rolla City of,1280,Tetrachloroethylene (perchloroethylene),0.46,0.06,5,ppb,7.666666666666667
ND,Rolla,58310.0,Rolla City of,1280,Total trihalomethanes (TTHMs)†,2.53,0.15,80,ppb,16.866666666666667
ND,Rolla,58310.0,Rolla City of,1280,Aluminum,342.0,600.0,0,ppb,0.57
ND,Rolla,58310.0,Rolla City of,1280,Barium,26.4,700.0,2000,ppb,0.037714285714285714
ND,Rolla,58310.0,Rolla City of,1280,Chloroform,0.193,0.4,0,ppb,0.4825
ND,Rolla,58310.0,Rolla City of,1280,Ethylbenzene,2.5,300.0,700,ppb,0.008333333333333333
ND,Rolla,58310.0,Rolla City of,1280,Manganese,10.4,100.0,0,ppb,0.10400000000000001
ND,Rolla,58310.0,Rolla City of,1280,Selenium,7.0,30.0,50,ppb,0.23333333333333334
ND,Rolla,58310.0,Rolla City of,1280,Trichloroacetic acid,0.2,0.1,0,ppb,2.0
ND,Rolla,58310.0,Rolla City of,1280,Xylenes (total),7.68,1800.0,10000,ppb,0.004266666666666667
ND,St John,58310.0,St. John City of,341,Arsenic,1.2,0.004,10,ppb,300.0
ND,St John,58310.0,St. John City of,341,Atrazine,0.54,0.1,3,ppb,5.4
ND,St John,58310.0,St. John City of,341,Bromodichloromethane,2.72,0.06,0,ppb,45.333333333333336
ND,St John,58310.0,St. John City of,341,Bromoform,2.62,0.5,0,ppb,5.24
ND,St John,58310.0,St. John City of,341,Chloroform,1.72,0.4,0,ppb,4.3
ND,St John,58310.0,St. John City of,341,Dibromoacetic acid,1.6,0.04,0,ppb,40.0
ND,St John,58310.0,St. John City of,341,Dibromochloromethane,3.37,0.1,0,ppb,33.699999999999996
ND,St John,58310.0,St. John City of,341,Dichloroacetic acid,0.647,0.2,0,ppb,3.235
ND,St John,58310.0,St. John City of,341,Haloacetic acids (HAA5)†,2.6,0.1,60,ppb,26.0
ND,St John,58310.0,St. John City of,341,Nitrate,5.56,0.14,10,ppm,39.71428571428571
ND,St John,58310.0,St. John City of,341,Radium combined (-226 &amp; -228),0.7,0.05,5,pCi/L,13.999999999999998
ND,St John,58310.0,St. John City of,341,Total trihalomethanes (TTHMs)†,10.3,0.15,80,ppb,68.66666666666667
ND,St John,58310.0,St. John City of,341,Barium,255.0,700.0,2000,ppb,0.36428571428571427
ND,St John,58310.0,St. John City of,341,Monobromoacetic acid,0.578,25.0,0,ppb,0.023119999999999998
ND,St John,58310.0,St. John City of,341,Selenium,2.2,30.0,50,ppb,0.07333333333333333
ND,St John,58310.0,St. John City of,341,Trichloroacetic acid,0.0967,0.1,0,ppb,0.9669999999999999
ND,Rugby,58313.0,Rugby City of,2876,Arsenic,3.46,0.004,10,ppb,865.0
ND,Rugby,58313.0,Rugby City of,2876,Bromodichloromethane,9.42,0.06,0,ppb,157.0
ND,Rugby,58313.0,Rugby City of,2876,Chloroform,19.3,0.4,0,ppb,48.25
ND,Rugby,58313.0,Rugby City of,2876,Dibromoacetic acid,1.74,0.04,0,ppb,43.5
ND,Rugby,58313.0,Rugby City of,2876,Dibromochloromethane,4.57,0.1,0,ppb,45.7
ND,Rugby,58313.0,Rugby City of,2876,Dichloroacetic acid,5.95,0.2,0,ppb,29.75
ND,Rugby,58313.0,Rugby City of,2876,Haloacetic acids (HAA5)†,10.9,0.1,60,ppb,109.0
ND,Rugby,58313.0,Rugby City of,2876,Total trihalomethanes (TTHMs)†,33.4,0.15,80,ppb,222.66666666666666
ND,Rugby,58313.0,Rugby City of,2876,Trichloroacetic acid,3.19,0.1,0,ppb,31.9
ND,Rugby,58313.0,Rugby City of,2876,Uranium,1.24,0.43,20,pCi/L,2.8837209302325584
ND,Rugby,58313.0,Rugby City of,2876,Barium,8.74,700.0,2000,ppb,0.012485714285714286
ND,Rugby,58313.0,Rugby City of,2876,Bromoform,0.174,0.5,0,ppb,0.348
ND,Rugby,58313.0,Rugby City of,2876,Manganese,6.0,100.0,0,ppb,0.06
ND,Rugby,58313.0,Rugby City of,2876,Nitrate and nitrite,0.137,0.14,10,ppm,0.9785714285714285
ND,Cando,58317.0,Cando City of,1115,Arsenic,1.57,0.004,10,ppb,392.5
ND,Cando,58317.0,Cando City of,1115,Bromodichloromethane,4.53,0.06,0,ppb,75.5
ND,Cando,58317.0,Cando City of,1115,Chloroform,8.89,0.4,0,ppb,22.225
ND,Cando,58317.0,Cando City of,1115,Dibromoacetic acid,0.545,0.04,0,ppb,13.625
ND,Cando,58317.0,Cando City of,1115,Dibromochloromethane,1.78,0.1,0,ppb,17.8
ND,Cando,58317.0,Cando City of,1115,Dichloroacetic acid,4.58,0.2,0,ppb,22.9
ND,Cando,58317.0,Cando City of,1115,Haloacetic acids (HAA5)†,9.87,0.1,60,ppb,98.69999999999999
ND,Cando,58317.0,Cando City of,1115,Total trihalomethanes (TTHMs)†,15.2,0.15,80,ppb,101.33333333333333
ND,Cando,58317.0,Cando City of,1115,Trichloroacetic acid,4.45,0.1,0,ppb,44.5
ND,Cando,58317.0,Cando City of,1115,Barium,5.17,700.0,2000,ppb,0.007385714285714285
ND,Cando,58317.0,Cando City of,1115,Manganese,12.0,100.0,0,ppb,0.12
ND,Cando,58317.0,Cando City of,1115,Monochloroacetic acid,0.293,53.0,0,ppb,0.005528301886792452
ND,Cando,58317.0,Cando City of,1115,Nitrate and nitrite,0.014,0.14,10,ppm,0.09999999999999999
ND,Cando,58317.0,Cando City of,1115,Pentachlorophenol,0.024,0.3,1,ppb,0.08
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromodichloromethane,13.4,0.06,0,ppb,223.33333333333334
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromoform,2.12,0.5,0,ppb,4.24
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Chloroform,13.3,0.4,0,ppb,33.25
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromoacetic acid,1.15,0.04,0,ppb,28.749999999999996
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromochloromethane,9.91,0.1,0,ppb,99.1
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dichloroacetic acid,3.93,0.2,0,ppb,19.65
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Haloacetic acids (HAA5)†,6.79,0.1,60,ppb,67.89999999999999
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Radium combined (-226 &amp; -228),0.43,0.05,5,pCi/L,8.6
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Total trihalomethanes (TTHMs)†,38.7,0.15,80,ppb,258.00000000000006
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Trichloroacetic acid,1.71,0.1,0,ppb,17.099999999999998
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Uranium,4.48,0.43,20,pCi/L,10.418604651162791
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Barium,150.0,700.0,2000,ppb,0.21428571428571427
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Manganese,35.0,100.0,0,ppb,0.35
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Nitrate and nitrite,0.00667,0.14,10,ppm,0.04764285714285714
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromodichloromethane,13.4,0.06,0,ppb,223.33333333333334
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromoform,2.12,0.5,0,ppb,4.24
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Chloroform,13.3,0.4,0,ppb,33.25
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromoacetic acid,1.15,0.04,0,ppb,28.749999999999996
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromochloromethane,9.91,0.1,0,ppb,99.1
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dichloroacetic acid,3.93,0.2,0,ppb,19.65
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Haloacetic acids (HAA5)†,6.79,0.1,60,ppb,67.89999999999999
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Radium combined (-226 &amp; -228),0.43,0.05,5,pCi/L,8.6
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Total trihalomethanes (TTHMs)†,38.7,0.15,80,ppb,258.00000000000006
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Trichloroacetic acid,1.71,0.1,0,ppb,17.099999999999998
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Uranium,4.48,0.43,20,pCi/L,10.418604651162791
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Barium,150.0,700.0,2000,ppb,0.21428571428571427
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Manganese,35.0,100.0,0,ppb,0.35
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Nitrate and nitrite,0.00667,0.14,10,ppm,0.04764285714285714
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromodichloromethane,13.4,0.06,0,ppb,223.33333333333334
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Bromoform,2.12,0.5,0,ppb,4.24
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Chloroform,13.3,0.4,0,ppb,33.25
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromoacetic acid,1.15,0.04,0,ppb,28.749999999999996
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dibromochloromethane,9.91,0.1,0,ppb,99.1
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Dichloroacetic acid,3.93,0.2,0,ppb,19.65
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Haloacetic acids (HAA5)†,6.79,0.1,60,ppb,67.89999999999999
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Radium combined (-226 &amp; -228),0.43,0.05,5,pCi/L,8.6
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Total trihalomethanes (TTHMs)†,38.7,0.15,80,ppb,258.00000000000006
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Trichloroacetic acid,1.71,0.1,0,ppb,17.099999999999998
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Uranium,4.48,0.43,20,pCi/L,10.418604651162791
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Barium,150.0,700.0,2000,ppb,0.21428571428571427
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Manganese,35.0,100.0,0,ppb,0.35
ND,Bottineau,58318.0,All Seasons Wd-system I,890,Nitrate and nitrite,0.00667,0.14,10,ppm,0.04764285714285714
ND,Lansford,58318.0,Lansford City of,245,Bromodichloromethane,6.66,0.06,0,ppb,111.0
ND,Lansford,58318.0,Lansford City of,245,Bromoform,12.2,0.5,0,ppb,24.4
ND,Lansford,58318.0,Lansford City of,245,Chloroform,3.13,0.4,0,ppb,7.824999999999999
ND,Lansford,58318.0,Lansford City of,245,Dibromoacetic acid,5.87,0.04,0,ppb,146.75
ND,Lansford,58318.0,Lansford City of,245,Dibromochloromethane,11.3,0.1,0,ppb,113.0
ND,Lansford,58318.0,Lansford City of,245,Dichloroacetic acid,3.63,0.2,0,ppb,18.15
ND,Lansford,58318.0,Lansford City of,245,Haloacetic acids (HAA5)†,9.5,0.1,60,ppb,95.0
ND,Lansford,58318.0,Lansford City of,245,Total trihalomethanes (TTHMs)†,33.3,0.15,80,ppb,222.0
ND,Maxbass,58318.0,Maxbass City of,84,Arsenic,3.43,0.004,10,ppb,857.5
ND,Maxbass,58318.0,Maxbass City of,84,Bromodichloromethane,15.2,0.06,0,ppb,253.33333333333334
ND,Maxbass,58318.0,Maxbass City of,84,Bromoform,1.33,0.5,0,ppb,2.66
ND,Maxbass,58318.0,Maxbass City of,84,Chloroform,24.0,0.4,0,ppb,60.0
ND,Maxbass,58318.0,Maxbass City of,84,Dibromoacetic acid,1.47,0.04,0,ppb,36.75
ND,Maxbass,58318.0,Maxbass City of,84,Dibromochloromethane,7.46,0.1,0,ppb,74.6
ND,Maxbass,58318.0,Maxbass City of,84,Dichloroacetic acid,4.4,0.2,0,ppb,22.0
ND,Maxbass,58318.0,Maxbass City of,84,Haloacetic acids (HAA5)†,12.7,0.1,60,ppb,126.99999999999999
ND,Maxbass,58318.0,Maxbass City of,84,Radium combined (-226 &amp; -228),1.56,0.05,5,pCi/L,31.2
ND,Maxbass,58318.0,Maxbass City of,84,Total trihalomethanes (TTHMs)†,48.0,0.15,80,ppb,320.0
ND,Maxbass,58318.0,Maxbass City of,84,Trichloroacetic acid,6.74,0.1,0,ppb,67.39999999999999
ND,Maxbass,58318.0,Maxbass City of,84,Uranium,6.68,0.43,20,pCi/L,15.534883720930232
ND,Maxbass,58318.0,Maxbass City of,84,Barium,103.0,700.0,2000,ppb,0.14714285714285713
ND,Maxbass,58318.0,Maxbass City of,84,Manganese,119.6,100.0,0,ppb,1.196
ND,Maxbass,58318.0,Maxbass City of,84,Monobromoacetic acid,0.0894,25.0,0,ppb,0.0035759999999999998
ND,Maxbass,58318.0,Maxbass City of,84,Nitrate and nitrite,0.155,0.14,10,ppm,1.107142857142857
ND,Maxbass,58318.0,Maxbass City of,84,Picloram,0.134,166.0,500,ppb,0.0008072289156626506
ND,Souris,58318.0,Souris City of,58,Arsenic,1.15,0.004,10,ppb,287.5
ND,Souris,58318.0,Souris City of,58,Bromodichloromethane,8.91,0.06,0,ppb,148.5
ND,Souris,58318.0,Souris City of,58,Bromoform,7.11,0.5,0,ppb,14.22
ND,Souris,58318.0,Souris City of,58,Chloroform,4.8,0.4,0,ppb,11.999999999999998
ND,Souris,58318.0,Souris City of,58,Dibromoacetic acid,6.52,0.04,0,ppb,163.0
ND,Souris,58318.0,Souris City of,58,Dibromochloromethane,11.9,0.1,0,ppb,119.0
ND,Souris,58318.0,Souris City of,58,Dichloroacetic acid,2.25,0.2,0,ppb,11.25
ND,Souris,58318.0,Souris City of,58,Haloacetic acids (HAA5)†,11.3,0.1,60,ppb,113.0
ND,Souris,58318.0,Souris City of,58,Manganese,238.0,100.0,0,ppb,2.38
ND,Souris,58318.0,Souris City of,58,Total trihalomethanes (TTHMs)†,32.7,0.15,80,ppb,218.00000000000003
ND,Souris,58318.0,Souris City of,58,Trichloroacetic acid,1.74,0.1,0,ppb,17.4
ND,Souris,58318.0,Souris City of,58,Uranium,5.12,0.43,20,pCi/L,11.906976744186046
ND,Souris,58318.0,Souris City of,58,Barium,22.9,700.0,2000,ppb,0.03271428571428571
ND,Souris,58318.0,Souris City of,58,Monobromoacetic acid,0.815,25.0,0,ppb,0.0326
ND,Souris,58318.0,Souris City of,58,Selenium,1.19,30.0,50,ppb,0.03966666666666666
ND,Westhope,58318.0,Westhope City of,429,Arsenic,2.31,0.004,10,ppb,577.5
ND,Westhope,58318.0,Westhope City of,429,Dibromoacetic acid,2.37,0.04,0,ppb,59.25
ND,Westhope,58318.0,Westhope City of,429,Haloacetic acids (HAA5)†,2.37,0.1,60,ppb,23.7
ND,Westhope,58318.0,Westhope City of,429,Radium combined (-226 &amp; -228),0.83,0.05,5,pCi/L,16.599999999999998
ND,Westhope,58318.0,Westhope City of,429,Uranium,4.12,0.43,20,pCi/L,9.58139534883721
ND,Westhope,58318.0,Westhope City of,429,Barium,24.9,700.0,2000,ppb,0.035571428571428566
ND,Westhope,58318.0,Westhope City of,429,Manganese,69.0,100.0,0,ppb,0.69
ND,Westhope,58318.0,Westhope City of,429,Selenium,3.79,30.0,50,ppb,0.12633333333333333
ND,Bowdon,58341.0,Bowdon City of,131,Bromodichloromethane,2.31,0.06,0,ppb,38.5
ND,Bowdon,58341.0,Bowdon City of,131,Chloroform,8.5,0.4,0,ppb,21.25
ND,Bowdon,58341.0,Bowdon City of,131,Dibromoacetic acid*,0.711,0.04,0,ppb,17.775
ND,Bowdon,58341.0,Bowdon City of,131,Dibromochloromethane,0.25,0.1,0,ppb,2.5
ND,Bowdon,58341.0,Bowdon City of,131,Dichloroacetic acid,10.8,0.2,0,ppb,54.0
ND,Bowdon,58341.0,Bowdon City of,131,Haloacetic acids (HAA5)†,12.8,0.1,60,ppb,128.0
ND,Bowdon,58341.0,Bowdon City of,131,Radium combined (-226 &amp; -228)*,1.65,0.05,5,pCi/L,32.99999999999999
ND,Bowdon,58341.0,Bowdon City of,131,Total trihalomethanes (TTHMs)†,11.1,0.15,80,ppb,74.0
ND,Bowdon,58341.0,Bowdon City of,131,Trichloroacetic acid,2.03,0.1,0,ppb,20.299999999999997
ND,Bowdon,58341.0,Bowdon City of,131,Barium*,55.0,700.0,2000,ppb,0.07857142857142857
ND,Bowdon,58341.0,Bowdon City of,131,Monochloroacetic acid*,1.58,53.0,0,ppb,0.029811320754716982
ND,Bowdon,58341.0,Bowdon City of,131,Uranium*,0.33,0.43,20,pCi/L,0.7674418604651163
ND,Goodrich,58341.0,Goodrich City of,98,Arsenic,3.78,0.004,10,ppb,944.9999999999999
ND,Goodrich,58341.0,Goodrich City of,98,Radium combined (-226 &amp; -228),0.22,0.05,5,pCi/L,4.3999999999999995
ND,Goodrich,58341.0,Goodrich City of,98,24-D,0.13,20.0,70,ppb,0.006500000000000001
ND,Goodrich,58341.0,Goodrich City of,98,Barium,14.0,700.0,2000,ppb,0.02
ND,Goodrich,58341.0,Goodrich City of,98,Manganese,10.0,100.0,0,ppb,0.1
ND,Goodrich,58341.0,Goodrich City of,98,Nitrate and nitrite,0.142,0.14,10,ppm,1.014285714285714
ND,Goodrich,58341.0,Goodrich City of,98,Pentachlorophenol,0.03,0.3,1,ppb,0.1
ND,Goodrich,58341.0,Goodrich City of,98,Toluene,0.525,150.0,1000,ppb,0.0035
ND,Goodrich,58341.0,Goodrich City of,98,Uranium,0.03,0.43,20,pCi/L,0.06976744186046512
ND,Goodrich,58341.0,Goodrich City of,98,Xylenes (total),0.78,1800.0,10000,ppb,0.00043333333333333337
ND,Harvey,58341.0,Harvey City of,1783,Bromodichloromethane,5.55,0.06,0,ppb,92.5
ND,Harvey,58341.0,Harvey City of,1783,Bromoform,8.24,0.5,0,ppb,16.48
ND,Harvey,58341.0,Harvey City of,1783,Chloroform,2.72,0.4,0,ppb,6.8
ND,Harvey,58341.0,Harvey City of,1783,Dibromoacetic acid,2.66,0.04,0,ppb,66.5
ND,Harvey,58341.0,Harvey City of,1783,Dibromochloromethane,10.2,0.1,0,ppb,101.99999999999999
ND,Harvey,58341.0,Harvey City of,1783,Dichloroacetic acid,0.976,0.2,0,ppb,4.88
ND,Harvey,58341.0,Harvey City of,1783,Haloacetic acids (HAA5)†,3.64,0.1,60,ppb,36.4
ND,Harvey,58341.0,Harvey City of,1783,Radium combined (-226 &amp; -228),0.59,0.05,5,pCi/L,11.799999999999999
ND,Harvey,58341.0,Harvey City of,1783,Total trihalomethanes (TTHMs)†,26.7,0.15,80,ppb,178.0
ND,Harvey,58341.0,Harvey City of,1783,Barium,14.0,700.0,2000,ppb,0.02
ND,Harvey,58341.0,Harvey City of,1783,Nitrate and nitrite,0.0333,0.14,10,ppm,0.23785714285714285
ND,Harvey,58341.0,Harvey City of,1783,Uranium,0.56,0.43,20,pCi/L,1.302325581395349
ND,Sykeston,58341.0,Sykeston City of,117,Bromodichloromethane,2.37,0.06,0,ppb,39.5
ND,Sykeston,58341.0,Sykeston City of,117,Chloroform,8.16,0.4,0,ppb,20.4
ND,Sykeston,58341.0,Sykeston City of,117,Dibromoacetic acid,0.67,0.04,0,ppb,16.75
ND,Sykeston,58341.0,Sykeston City of,117,Dibromochloromethane*,0.333,0.1,0,ppb,3.33
ND,Sykeston,58341.0,Sykeston City of,117,Dichloroacetic acid,12.9,0.2,0,ppb,64.5
ND,Sykeston,58341.0,Sykeston City of,117,Haloacetic acids (HAA5)†,17.6,0.1,60,ppb,176.0
ND,Sykeston,58341.0,Sykeston City of,117,Radium combined (-226 &amp; -228)*,1.65,0.05,5,pCi/L,32.99999999999999
ND,Sykeston,58341.0,Sykeston City of,117,Total trihalomethanes (TTHMs)†,10.5,0.15,80,ppb,70.0
ND,Sykeston,58341.0,Sykeston City of,117,Trichloroacetic acid,2.8,0.1,0,ppb,27.999999999999996
ND,Sykeston,58341.0,Sykeston City of,117,Barium*,55.0,700.0,2000,ppb,0.07857142857142857
ND,Sykeston,58341.0,Sykeston City of,117,Monochloroacetic acid,1.29,53.0,0,ppb,0.024339622641509434
ND,Sykeston,58341.0,Sykeston City of,117,Uranium*,0.33,0.43,20,pCi/L,0.7674418604651163
ND,Carrington,58356.0,Carrington City of,2065,Arsenic,3.86,0.004,10,ppb,965.0
ND,Carrington,58356.0,Carrington City of,2065,Bromodichloromethane,9.7,0.06,0,ppb,161.66666666666666
ND,Carrington,58356.0,Carrington City of,2065,Bromoform,7.1,0.5,0,ppb,14.2
ND,Carrington,58356.0,Carrington City of,2065,Chloroform,6.69,0.4,0,ppb,16.725
ND,Carrington,58356.0,Carrington City of,2065,Dibromoacetic acid,3.99,0.04,0,ppb,99.75
ND,Carrington,58356.0,Carrington City of,2065,Dibromochloromethane,12.5,0.1,0,ppb,125.0
ND,Carrington,58356.0,Carrington City of,2065,Dichloroacetic acid,2.37,0.2,0,ppb,11.85
ND,Carrington,58356.0,Carrington City of,2065,Haloacetic acids (HAA5)†,6.67,0.1,60,ppb,66.69999999999999
ND,Carrington,58356.0,Carrington City of,2065,Radium combined (-226 &amp; -228),1.21,0.05,5,pCi/L,24.2
ND,Carrington,58356.0,Carrington City of,2065,Total trihalomethanes (TTHMs)†,36.0,0.15,80,ppb,240.0
ND,Carrington,58356.0,Carrington City of,2065,Trichloroacetic acid,0.218,0.1,0,ppb,2.1799999999999997
ND,Carrington,58356.0,Carrington City of,2065,Barium,15.6,700.0,2000,ppb,0.022285714285714284
ND,Carrington,58356.0,Carrington City of,2065,Monobromoacetic acid,0.0883,25.0,0,ppb,0.003532
ND,Carrington,58356.0,Carrington City of,2065,Nitrate and nitrite,0.0333,0.14,10,ppm,0.23785714285714285
ND,Glenfield,58356.0,Glenfield City of,91,Arsenic*,3.9,0.004,10,ppb,975.0
ND,Glenfield,58356.0,Glenfield City of,91,Chloroform,0.95,0.4,0,ppb,2.3749999999999996
ND,Glenfield,58356.0,Glenfield City of,91,Dibromoacetic acid,0.87,0.04,0,ppb,21.75
ND,Glenfield,58356.0,Glenfield City of,91,Haloacetic acids (HAA5)†,0.87,0.1,60,ppb,8.7
ND,Glenfield,58356.0,Glenfield City of,91,Haloacetic acids (HAA9)†,2.95,0.06,0,ppb,49.16666666666667
ND,Glenfield,58356.0,Glenfield City of,91,Radium combined (-226 &amp; -228)*,0.28,0.05,5,pCi/L,5.6000000000000005
ND,Glenfield,58356.0,Glenfield City of,91,Total trihalomethanes (TTHMs)†,0.95,0.15,80,ppb,6.333333333333333
ND,Glenfield,58356.0,Glenfield City of,91,Barium*,42.3,700.0,2000,ppb,0.06042857142857142
ND,Glenfield,58356.0,Glenfield City of,91,Dichloroacetic acid*,0.191,0.2,0,ppb,0.955
ND,Glenfield,58356.0,Glenfield City of,91,Manganese,44.6,100.0,0,ppb,0.446
ND,Glenfield,58356.0,Glenfield City of,91,Uranium*,0.22,0.43,20,pCi/L,0.5116279069767442
ND,New Rockford,58356.0,New Rockford City of,1391,Arsenic,7.32,0.004,10,ppb,1830.0
ND,New Rockford,58356.0,New Rockford City of,1391,Dibromoacetic acid,1.2,0.04,0,ppb,30.0
ND,New Rockford,58356.0,New Rockford City of,1391,Haloacetic acids (HAA5)†,1.9,0.1,60,ppb,18.999999999999996
ND,New Rockford,58356.0,New Rockford City of,1391,Manganese,205.7,100.0,0,ppb,2.057
ND,New Rockford,58356.0,New Rockford City of,1391,Radium combined (-226 &amp; -228),0.72,0.05,5,pCi/L,14.399999999999999
ND,New Rockford,58356.0,New Rockford City of,1391,Barium,17.5,700.0,2000,ppb,0.025
ND,New Rockford,58356.0,New Rockford City of,1391,Chloroform,0.156,0.4,0,ppb,0.38999999999999996
ND,New Rockford,58356.0,New Rockford City of,1391,Dichloroacetic acid,0.36,0.2,0,ppb,1.7999999999999998
ND,New Rockford,58356.0,New Rockford City of,1391,Monochloroacetic acid,0.347,53.0,0,ppb,0.006547169811320754
ND,New Rockford,58356.0,New Rockford City of,1391,Nitrate and nitrite,0.162,0.14,10,ppm,1.157142857142857
ND,New Rockford,58356.0,New Rockford City of,1391,Selenium,1.28,30.0,50,ppb,0.042666666666666665
ND,New Rockford,58356.0,New Rockford City of,1391,Total trihalomethanes (TTHMs)†,0.156,0.15,80,ppb,1.04
ND,New Rockford,58356.0,New Rockford City of,1391,Uranium,0.74,0.43,20,pCi/L,1.7209302325581395
ND,Sheyenne,58356.0,Sheyenne City of,204,Arsenic,0.8,0.004,10,ppb,200.0
ND,Sheyenne,58356.0,Sheyenne City of,204,Bromodichloromethane,4.43,0.06,0,ppb,73.83333333333333
ND,Sheyenne,58356.0,Sheyenne City of,204,Bromoform,1.53,0.5,0,ppb,3.06
ND,Sheyenne,58356.0,Sheyenne City of,204,Chloroform,3.43,0.4,0,ppb,8.575
ND,Sheyenne,58356.0,Sheyenne City of,204,Dibromoacetic acid,2.31,0.04,0,ppb,57.75
ND,Sheyenne,58356.0,Sheyenne City of,204,Dibromochloromethane,4.07,0.1,0,ppb,40.7
ND,Sheyenne,58356.0,Sheyenne City of,204,Dichloroacetic acid,1.24,0.2,0,ppb,6.199999999999999
ND,Sheyenne,58356.0,Sheyenne City of,204,Haloacetic acids (HAA5)†,4.74,0.1,60,ppb,47.4
